user,tweet,date,likes,geo,coordinates,place,user_loc,query
DoctorMbachu,"Who was a better First Lady?

🔁 Aisha Buhari       ❤️ Patience Jonathan 

#Womens #Olosho #SHIB #Sabinus #Doggy #ObiDatti023  #BAT #Tinubu https://t.co/vNEiMVUcaF",2022-11-26 15:47:06+00:00,4,,,,"Lagos, Nigeria",#Obidatti023
UzochukwuStephC,"@_dinomelaye It's @peterobi or #ObiDatti023
Your bigoted Atiku will not smell it either
They both belong to the old order and since they've refused to see the future... https://t.co/x8uCX1czeb",2022-11-26 15:46:50+00:00,2,,,,,#Obidatti023
P_Chidisong,"RT @d_kenzo_: When APC promised to provide 30 million jobs for the youths, this is what they meant😭 How much is fuel per liter at your area…",2022-11-26 15:46:24+00:00,0,,,,Nigeria,#Obidatti023
rich_lade,"RT @mr6zzy: Can your women ever?

The do not come close to our power house.

@dokubohilda @AishaYesufu @YarKafanchan @NanaKazaure 

#WeLove…",2022-11-26 15:45:59+00:00,0,,,,Rich lade nation,#Obidatti023
Stephen_bmb,"RT @SamuelEzeduru: @OfficialAPCNg how market?
And Pls remember to start campaigning like the ruling Party ohhhh Abeg

#aishabuhari
#APC
#FI…",2022-11-26 15:45:51+00:00,0,,,,,#Obidatti023
mr6zzy,"Can your women ever?

The do not come close to our power house.

@dokubohilda @AishaYesufu @YarKafanchan @NanaKazaure 

#WeLoveYou
#ObiDatti023 
#PeterObiForPresident2023 
#Agbado https://t.co/x8WNxbBNFk",2022-11-26 15:45:22+00:00,1,,,,Newfoundland ,#Obidatti023
TrafficChiefNG,"RT @excelength: Allow OBIDIENTS use this same Stadium when it is our time ooo...

We want to check something even without forcing people to…",2022-11-26 15:45:15+00:00,0,,,,"Lagos State, Nigeria",#Obidatti023
Chizzyl74418468,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:45:03+00:00,0,,,,,#Obidatti023
McnoWahala,"Peter Obi in Night of Glory 2022.
#nightofglory. #ObiDatti023 #Obidientspace #PeterObiForPresident2023 https://t.co/SwgjWPQJzP",2022-11-26 15:44:48+00:00,1,,,,"Lagos, Nigeria",#Obidatti023
jiremmaVky,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:43:40+00:00,0,,,,,#Obidatti023
MrPatri56805144,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:43:11+00:00,0,,,,Nigeria,#Obidatti023
Legendslaundry,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:43:06+00:00,0,,,,"Jos, Nigeria 🇳🇬 ",#Obidatti023
olsam100,It should be on record that the Nigeria Police Force didn't come up with any tweet as regards the APC campaign. I hope LP and will be treated same when they come to Lagos. #Obidient #ObiDatti023 https://t.co/c6FXKAoywE,2022-11-26 15:42:57+00:00,0,,,,,#Obidatti023
OscarNgene,"Tinubu did no ask if the rented crowd #Trust him, he was asking if they love him

Who love help? Tinubu can not be trusted with the Highest office in Nigeria or Nigeria becomes officially a narco-state if he ever gets close to Aso Rock
#DontBeFooledAgain
#VoteWisely
#ObiDatti023 https://t.co/S4yqb0P9kR",2022-11-26 15:42:52+00:00,1,,,,royaume le plus élevé,#Obidatti023
OfucheAjah,@von_Bismack @victorosey Sometimes I wonder what they are afraid of. #ObiDatti023 #TakeBackNaija,2022-11-26 15:42:34+00:00,1,,,,"Lagos, Nigeria",#Obidatti023
DONWILSON070,"RT @Chuks_Eric_: Another banger from @officialABAT 😂 
Do you love me ? 
Go and get your APV,APC 
AND YOU MUST VOTE LOLS 😂 
#PeterObi4Presid…",2022-11-26 15:42:22+00:00,0,,,,Port Harcourt ,#Obidatti023
wilfred2k2,RT @JaypeeGeneral: They said we only make noise on social media but we have shown them that Obidients are not bots! We are human beings! We…,2022-11-26 15:41:34+00:00,0,,,,Aba,#Obidatti023
