user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc
nursebuchi,"rt @akintollgate: please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…",2023-01-06 16:04:31+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…"
Chukwuemeka1472,"rt @catalyst4eva: ojukwu wanted a better nigeria, but those who don't believe in onenigeria rejected it after aburi accord. and i ask #obid…",2023-01-06 16:03:41+00:00,0,,,,Biafra,#Obidients,False,unknown,obi_labour,"rt @user ojukwu wanted a better nigeria, but those who don't believe in onenigeria rejected it after aburi accord. and i ask #obid…"
IgweEst09906006,"rt @akintollgate: please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…",2023-01-06 16:03:37+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can…"
WilliamsG30,rt @dr_asaolu: we are unstoppable #obidients https://t.co/ey4d5cs19z,2023-01-06 16:02:56+00:00,0,,,,,#Obidients,False,unknown,obi_labour,rt @user we are unstoppable #obidients http
Ambenjamini,#obidients let's keep desperate men aware from our  presidency sit. by the time their term in office is over many of us will be married with kids. as you're getting ready to vote remember you aren't voting for yourself alone you're voting for your children's future no use ur own https://t.co/teidgrnizx,2023-01-06 16:02:54+00:00,1,,,,,#Obidients,False,unknown,obi_labour,#obidients let's keep desperate men aware from our  presidency sit. by the time their term in office is over many of us will be married with kids. as you're getting ready to vote remember you aren't voting for yourself alone you're voting for your children's future no use ur own http
akintollgate,"please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can invest that time reviving his dead career! he is seeking engagements!",2023-01-06 16:02:25+00:00,284,,,,United States,#Obidients,False,unknown,obi_labour,"please my #obidients ignore that clown named ""brymo"". do not engage his tweets or respond to any of his comments.

he can invest that time reviving his dead career! he is seeking engagements!"
eijoejoe,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 16:02:23+00:00,0,,,,"Abuja, Nigeria",#Obidients,True,abuja,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
Dannnysunny,"rt @poprayerwarrior: they are leaving a legacy of n77trn debt. 

in patience ebele jonathan's voice:
""will you keep quiet?""

@poprayerwarri…",2023-01-06 16:02:01+00:00,0,,,,,#Obidients,False,unknown,,"rt @user they are leaving a legacy of n77trn debt. 

in patience ebele jonathan's voice:
""will you keep quiet?""

@poprayerwarri…"
masensNN,rt @cnwaokobiajnr: hi @officialabat @officialapcng what's the guy you want to be president saying here? what on earth happened to the soul…,2023-01-06 16:01:38+00:00,0,,,,Benin City For Peter Obi ,#Obidients,False,unknown,obi_labour,rt @user hi @user @user what's the guy you want to be president saying here? what on earth happened to the soul…
Scintypop,"rt @thewhistlerng: #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…",2023-01-06 16:01:29+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…"
Tanvandan7,"rt @zilethgroup: today's rally at ekiti state was a huge success, let us 👏👏👏👏 for our team member of ekiti for coming out and supporting th…",2023-01-06 16:01:04+00:00,0,,,,,#Obidients,False,unknown,,"rt @user today's rally at ekiti state was a huge success, let us 👏👏👏👏 for our team member of ekiti for coming out and supporting th…"
AguAneke,"rt @rjaybeatz: the obidient anthem is officially out on all platforms. get it here 

https://t.co/f3gzb6b3oq

thanks for the massive shares…",2023-01-06 15:59:51+00:00,0,,,,Maitama Abuja.,#Obidients,False,abuja,obi_labour,"rt @user the obidient anthem is officially out on all platforms. get it here 

https://t.co/f3gzb6b3oq

thanks for the massive shares…"
eijoejoe,rt @cnwaokobiajnr: hi @officialabat @officialapcng what's the guy you want to be president saying here? what on earth happened to the soul…,2023-01-06 15:58:45+00:00,0,,,,"Abuja, Nigeria",#Obidients,True,abuja,obi_labour,rt @user hi @user @user what's the guy you want to be president saying here? what on earth happened to the soul…
eijoejoe,"rt @thewhistlerng: #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…",2023-01-06 15:58:18+00:00,0,,,,"Abuja, Nigeria",#Obidients,True,abuja,obi_labour,"rt @user #obidattiinekiti: labour party presidential candidate reeling out promises to the residents of  ekiti state.

 #obidatti…"
NemeremTTS,rt @cnwaokobiajnr: hi @officialabat @officialapcng what's the guy you want to be president saying here? what on earth happened to the soul…,2023-01-06 15:57:03+00:00,0,,,,"Federal Capital Territory, Nig",#Obidients,False,abuja,obi_labour,rt @user hi @user @user what's the guy you want to be president saying here? what on earth happened to the soul…
AdaIgboONE,so this is for the christian religious leaders who are fencists for their own reasons. this is your landscape if you will not mobilise and vote for righteousness! faith without works you tell us is dead. #obidients https://t.co/ls33cz3cjy,2023-01-06 15:56:58+00:00,1,,,,,#Obidients,False,unknown,obi_labour,so this is for the christian religious leaders who are fencists for their own reasons. this is your landscape if you will not mobilise and vote for righteousness! faith without works you tell us is dead. #obidients http
AdemuyiwaOba,"rt @sweetsixtien: eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…",2023-01-06 15:56:55+00:00,0,,,,Àbétè,#Obidients,False,unknown,obi_labour,"rt @user eweleke 🙆🏽‍♀️

apc don dey use peter obi sell their market oo! them don deny their godfather! 

this is a billboard on th…"
chinanalyst7110,"please!!! as a matter of urgency, #nigerians need to hear &amp; see this.👇👇 

#nigeriadecides2023 #obidatti2023 #obidients #nigeria #takebacknaija https://t.co/rs8ytksh6s",2023-01-06 15:56:54+00:00,5,,,,"Port Harcourt, Nigeria ",#Obidients,True,rivers,obi_labour,"please!!! as a matter of urgency, #nigerians need to hear &amp; see this.👇👇 

#nigeriadecides2023 #obidatti2023 #obidients #nigeria #takebacknaija http"
Jack__Hilton,"rt @cnwaokobiajnr: you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…",2023-01-06 15:56:08+00:00,0,,,,,#Obidients,False,unknown,obi_labour,"rt @user you can't stand in d way of a revolution, if you don't believe in it resign..stop sabotaging d process from within? the…"
