user,tweet,date,likes,geo,coordinates,place,user_loc,query
Allenutd_,"RT @Obilo1Million: #BREAKING 

Members of (kwankwaso camp) Kwankwasiyya movement decamped to Labour Party today in Sokoto, #OBIdients were…",2022-08-09 16:51:07+00:00,0,,,,Nigeria,#Obidients
kaygb09,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:50:53+00:00,0,,,,Lagos,#Obidients
adedoyinMii,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:50:40+00:00,0,,,,Nigeria,#Obidients
JohnIhejiahi,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:50:38+00:00,0,,,,,#Obidients
rachaeljato,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:50:29+00:00,0,,,,"Boston, MA",#Obidients
Charlesonah247,"RT @Commy_Zico: Keep retweeting till everyone gets familiar with the Labour Party Logo. We are getting Peter Obi to Aso Rock come 2023.

Ar…",2022-08-09 16:50:17+00:00,0,,,,"Abuja, Nigeria",#Obidients
martinschimaob1,"RT @rjaybeatz: The OBIDIENT ANTHEM is officially out on all platforms. Get it here 

https://t.co/F3gZb6B3oQ

Thanks for the massive shares…",2022-08-09 16:50:14+00:00,0,,,,,#Obidients
AgathaAkaahar,"RT @FS_Yusuf_: I expect Deji to be working collaboratively with civil society organizations like SERAP, and other apolitical/advocacy stake…",2022-08-09 16:50:08+00:00,0,,,,"UniIorin, Ilorin Nigeria",#Obidients
Allenutd_,"RT @BigBrainEni: My dad said he won't waste his vote on Peter Obi next year because he's less influential compared to Tinubu and Atiki.

I…",2022-08-09 16:50:05+00:00,0,,,,Nigeria,#Obidients
EbubeAgu_,"RT @FS_Yusuf_: There’s never been a more organic grassroots movement in this country. #OBIDIENTS, I shall continue to tell your story. You…",2022-08-09 16:49:50+00:00,0,,,,Ogbe📍,#Obidients
HollaRobzin,"RT @BigBrainEni: My dad said he won't waste his vote on Peter Obi next year because he's less influential compared to Tinubu and Atiki.

I…",2022-08-09 16:49:48+00:00,0,,,,On The Run,#Obidients
